id,price,year,manufacturer,model,condition,odometer,title_status,vin,type,lat,long
12426,492,75,37,1231,1,4352,0,3179,10,1334,897
12425,789,70,29,3634,1,7125,0,3150,9,1334,897
12370,263,65,22,1579,3,7667,0,6574,10,1140,839
12001,296,67,37,1231,3,6196,1,2,10,1196,840
11427,375,73,37,2528,5,4779,0,2,0,1172,865
12424,568,71,19,1196,1,4082,0,2982,1,1334,897
12422,492,67,15,1529,1,6853,0,5394,1,1334,897
12420,909,75,12,1711,1,5714,0,1443,9,1334,897
12418,1232,73,7,827,1,4687,0,4488,1,1334,897
12384,669,76,15,733,0,5492,0,2758,0,1170,852
12381,866,81,7,1289,0,929,0,1830,0,1171,853
12359,1425,81,25,942,0,1678,0,5161,10,1455,1288
12221,105,65,15,1128,0,4779,0,2,0,1204,919
12113,220,75,7,1178,3,4779,4,2,0,1377,967
12081,80,67,0,2711,2,4779,0,2,0,1137,848
12055,996,26,39,401,3,3547,0,2,10,1216,895
12037,186,66,16,3974,1,7755,0,7000,10,1127,819
12036,82,66,35,2002,2,8440,0,2,13,1264,872
11998,560,76,7,1563,3,7859,1,2,1,1196,840
11985,490,76,35,2394,4,5645,0,4932,10,1165,764
11952,2119,8,0,598,0,4779,0,2,0,1252,951
11810,450,71,19,2151,0,5933,0,2984,1,1450,1215
11787,258,64,23,3681,1,4607,0,2995,10,1193,716
11786,302,65,12,1668,1,7876,0,1210,9,1193,716
11467,87,33,0,2281,0,3074,0,2,0,1084,849
11459,1637,82,15,1258,0,1405,0,5381,0,1170,852
11785,359,66,12,1711,1,7662,0,1687,9,1193,716
11783,452,70,12,1640,1,6196,0,1148,1,1193,716
11782,332,73,12,1964,1,4773,0,811,10,1193,716
11780,332,68,7,3573,1,8444,0,2448,1,1193,716
11458,163,65,1,2555,0,8012,0,3909,0,1170,852
11778,504,75,1,3747,1,7180,0,6253,10,1193,716
11752,130,67,0,2297,1,4779,0,2,0,1142,844
11725,918,76,39,3091,1,4076,1,7933,1,1137,848
11691,614,72,25,904,1,7374,0,4886,1,1061,1159
11676,351,70,37,3149,1,4779,0,2,5,1196,840
11652,672,71,12,2650,1,4779,1,2,4,1348,896
11477,556,72,17,2495,1,5807,0,6525,10,1338,1021
11474,576,75,29,2634,1,5911,0,6505,1,1333,1027
11456,1045,79,19,2151,0,6322,0,376,0,1171,853
10922,355,73,38,3033,0,5532,0,4063,13,1450,1215
10686,220,65,37,1056,3,4779,0,2,5,1216,895
10687,1404,81,4,399,0,2279,0,7392,10,1455,1288
10603,281,68,32,17,1,8152,0,643,9,1201,1426
10573,393,63,37,351,1,7767,0,6565,1,1334,897
10572,492,72,37,3532,1,8098,0,5725,9,1334,897
10419,267,62,12,2945,3,7333,0,1789,9,1216,895
10570,492,72,37,2208,1,8201,0,6706,1,1334,897
10568,1166,80,37,3184,1,4484,0,5668,6,1334,897
10566,530,77,20,2014,1,5183,0,7044,4,1334,897
10564,649,71,0,515,1,6595,0,5335,1,1334,897
10562,403,72,15,1139,1,4230,0,6288,10,1339,1020
10561,954,72,13,4013,1,6384,0,2355,1,1334,897
10558,1293,75,12,1711,1,4876,0,1535,9,1334,897
10557,1166,77,7,3573,1,6147,0,2508,1,1334,897
10554,393,67,4,224,1,4320,0,7443,10,1334,897
10418,559,73,12,1729,3,6851,0,1688,9,1216,895
10553,492,70,4,224,1,6906,0,7516,10,1334,897
10529,1177,81,4,390,0,3389,0,7386,10,1455,1288
10494,1958,83,7,1189,3,671,0,2196,9,22,351
10451,1608,84,35,2736,1,463,0,2,0,691,870
10430,504,75,29,2629,3,7324,0,6503,1,1216,895
10429,1093,82,37,1231,0,818,0,3994,10,1455,1288
10426,236,70,24,367,3,7258,0,6342,1,1216,895
10425,406,79,19,2804,3,7847,0,257,1,1216,895
10423,653,76,19,2156,3,6068,0,2947,1,1216,895
10410,406,70,1,231,3,7876,0,44,10,1216,895
10404,576,71,15,1309,1,5836,0,6272,1,1339,1019
10362,521,72,22,3047,0,7437,0,6802,0,1170,852
10363,1227,82,15,2220,0,1414,0,4262,0,1170,852
10360,629,79,9,1074,0,5880,0,3388,0,1171,853
10332,1685,76,12,1836,3,2751,0,1499,9,23,350
10327,1362,81,4,3919,0,1027,0,7575,1,1455,1288
10324,85,64,19,2161,3,8369,0,2932,1,1204,919
10318,1459,82,5,1538,3,1302,0,5317,8,23,350
10319,1002,77,19,2436,3,4361,0,292,8,22,351
10306,1757,81,3,3075,1,1875,0,7300,10,1172,865
9297,1746,82,4,3932,0,3026,0,5854,1,1455,1288
10279,185,55,22,2466,0,4779,0,2,0,1264,872
10259,420,75,37,2528,0,6475,0,2,0,1116,787
10254,420,78,16,1517,1,5784,0,2,10,923,726
10253,456,71,12,2638,1,7140,0,2,4,923,726
10252,456,73,25,942,1,3847,0,2,10,923,726
9632,186,66,38,2299,1,6154,0,2,10,1160,760
9247,1833,81,4,3932,0,3119,0,5853,1,1455,1288
9243,1520,82,12,1622,3,968,0,1110,8,22,351
10251,362,76,12,1601,1,5432,0,2,1,923,726
10250,362,76,29,3011,1,6320,0,2,1,923,726
10241,1101,76,16,3115,4,3039,0,2,1,1117,904
10238,165,66,4,210,3,8522,0,2,10,1297,1266
9960,480,79,12,1964,0,3152,0,730,10,1450,1215
9693,1926,81,37,351,0,621,0,6677,0,1170,852
9692,380,75,24,2541,0,6437,0,6330,0,1170,852
9691,1744,83,19,3871,0,133,0,198,0,1171,853
9669,301,70,20,3417,0,37,0,2,0,1172,865
9590,403,73,29,786,1,5863,0,3093,10,1334,1026
9551,877,78,7,3726,4,4516,1,2,1,1172,865
9541,1025,80,0,638,3,1486,4,2,4,638,688
9469,764,67,9,311,3,4779,0,2,11,159,597
9465,1429,76,3,3075,4,2744,0,7315,10,1117,904
9452,561,71,33,0,1,7395,0,2,1,1079,637
9394,450,77,7,1289,0,3549,0,1871,10,1450,1215
9330,1241,82,4,3922,0,4967,0,5865,1,1455,1288
9320,1561,80,7,3293,3,2162,0,2243,9,22,351
9244,1545,80,19,2159,3,2328,0,340,8,22,351
9237,1711,83,35,2724,3,1125,0,5016,13,23,350
9238,1638,83,7,2517,3,433,0,1934,10,23,350
9223,1845,81,37,3542,3,1435,0,4708,9,23,350
9211,1881,81,7,3488,0,3411,0,2528,0,1170,852
9210,593,78,37,1231,0,5214,0,5963,0,1170,852
9209,1756,83,32,17,0,4,0,4181,0,1171,853
9202,1302,81,4,3919,0,1495,0,7579,1,1455,1288
9049,281,67,37,351,3,8456,0,2,0,1137,848
8945,71,70,12,2022,0,7812,0,2,0,1084,849
8765,591,75,35,1996,1,3895,0,6195,13,1341,1017
8685,1638,81,4,374,3,2516,0,7391,10,23,350
8686,1800,81,6,1320,3,1703,0,1984,10,22,351
8680,1809,81,32,47,3,810,0,494,9,23,350
8681,1640,80,12,1840,3,3201,0,1396,9,22,351
8664,337,68,0,660,0,8007,0,3185,2,1237,879
8663,1688,81,15,2831,0,2645,0,5295,0,1170,852
8662,856,76,22,3043,0,6832,0,4011,0,1170,852
8661,1239,79,19,2151,0,3704,0,368,0,1171,853
8660,303,64,37,1014,4,4345,0,5083,10,1339,1020
8658,186,68,0,130,0,7314,0,4856,2,1264,872
8653,220,68,0,132,0,7963,0,3187,2,1240,877
8652,220,69,0,135,0,8033,0,3186,2,1237,869
8637,149,63,0,530,0,8521,0,2843,2,1239,879
8634,337,69,0,541,0,7930,0,4871,2,1230,878
8627,263,69,0,541,0,8492,0,4867,2,1240,873
8633,149,61,0,108,0,7971,0,2844,2,1245,884
8631,263,69,0,541,0,7826,0,4865,2,1234,877
8630,263,69,0,541,0,8366,0,4866,2,1233,872
8629,149,68,0,522,0,4292,0,4853,2,1235,874
8628,186,68,0,522,0,7918,0,4854,2,1240,878
8626,220,65,0,660,0,6048,0,3183,2,1235,867
8625,263,69,0,522,0,8247,0,4864,2,1244,876
8624,149,64,0,541,0,7854,0,2845,2,1241,883
8617,149,66,0,541,0,5783,0,4857,2,1239,879
7871,1120,63,37,2437,1,3815,0,2,1,1216,895
7860,1470,82,5,1550,3,670,0,6891,8,23,350
8616,296,64,0,660,0,7013,0,3184,2,1243,868
8612,263,69,0,522,0,6006,0,4868,2,1231,872
8611,149,66,0,541,0,5028,0,4855,2,1264,872
8608,186,68,0,541,0,4946,0,4852,2,1238,879
7859,1406,77,19,3894,3,4297,0,145,8,23,350
7856,1594,82,38,2133,3,113,0,4756,10,23,350
7855,1715,83,39,3804,3,495,0,7891,13,22,351
8606,539,72,0,522,0,8297,0,4863,2,1234,869
8605,337,68,0,660,0,8034,0,3188,2,1229,886
8602,220,67,0,503,0,8403,0,5146,2,1237,875
8600,149,62,0,541,0,8477,0,2842,0,1242,874
8595,149,62,0,541,0,8272,0,2841,2,1238,866
7843,638,80,12,1964,0,2199,0,746,0,1170,852
8592,539,71,0,541,0,8368,0,4859,2,1238,879
8591,539,71,0,522,0,8291,0,4860,2,1238,873
8590,539,72,0,522,0,8036,0,4861,2,1243,883
8587,539,72,0,522,0,8211,0,4862,2,1232,881
8585,337,70,0,541,0,8212,0,4872,2,1231,873
7842,1480,82,13,3607,0,1276,0,3742,0,1170,852
8583,337,69,0,526,0,6771,0,4870,2,1239,872
8575,301,70,20,3415,0,36,0,2,0,1172,865
8519,1166,83,12,1711,0,1142,5,1369,9,9,463
8357,456,65,37,359,0,8369,0,2,0,1139,834
8256,456,76,0,645,0,6936,0,2,13,1102,956
7841,1498,78,7,3286,0,3288,0,4410,0,1171,853
8054,887,82,16,1521,0,1772,0,6967,5,1455,1288
8005,122,53,35,2108,0,4779,0,2,0,1160,760
8000,1985,82,32,34,3,437,0,548,9,22,351
7957,1153,79,37,3184,0,5142,0,5672,13,1455,1288
7900,1454,82,12,2638,0,994,0,708,4,1455,1288
7899,490,42,39,919,3,6619,0,2,4,1172,865
7894,1454,82,12,2638,0,994,0,708,4,1455,1288
7891,274,69,12,1657,1,7291,0,2,12,1137,848
6893,1429,82,16,3756,3,575,0,6908,8,22,351
7838,1662,84,32,27,3,142,0,426,9,23,350
7836,736,70,13,941,0,1663,0,2319,8,1574,1857
7834,887,77,12,1657,0,4030,0,1152,1,1455,1288
7793,97,64,15,2694,2,8538,0,2,6,1084,849
7778,764,35,19,3876,0,4779,0,2,0,1280,1085
7777,1025,76,13,296,3,5061,0,2,0,1195,724
7776,391,71,4,3924,1,6429,0,2,1,1172,865
5521,97,57,12,1882,0,4779,0,2,0,1160,760
7761,636,32,12,1853,1,4779,0,2,11,1084,849
7731,247,63,19,1092,0,4779,0,2,0,1101,942
7679,614,52,30,1934,1,3139,0,1943,4,1127,819
7650,504,75,35,1983,1,6812,0,6196,0,1226,949
7649,359,67,12,2937,1,7643,0,1766,9,1226,949
4892,158,68,15,1122,0,4779,0,2,0,1352,902
7648,292,68,35,1984,1,5141,0,6130,1,1226,949
7647,359,66,37,2208,1,7406,0,6718,0,1226,949
7646,577,69,22,3041,1,7706,0,4023,1,1226,949
7645,258,69,19,2424,1,7683,0,2920,1,1226,949
4794,359,76,16,3115,3,8267,0,5951,1,1366,763
7644,406,69,16,3754,1,3512,0,6921,1,1226,949
7643,292,68,15,1258,1,6936,0,7207,1,1226,949
7642,359,69,1,3651,1,7240,0,35,10,1226,949
7641,504,73,35,2394,1,4723,0,4927,10,1226,949
5578,296,62,0,109,3,3698,0,2,3,1303,847
7640,577,75,37,1011,1,5821,0,5091,10,1226,949
7550,965,82,12,1601,0,2597,0,1035,0,1171,853
7546,80,59,13,2080,6,7530,0,2,12,1029,812
7544,231,65,12,2647,3,6969,0,2,4,1127,819
7516,321,75,12,1883,3,4277,5,2,9,1195,724
7380,492,69,39,3079,1,2930,0,7913,10,1334,897
6737,1720,76,12,1745,1,6904,1,2,11,1195,724
7379,649,77,38,2299,1,4001,0,4754,10,1334,897
7378,1132,72,12,1711,1,4281,0,1668,9,1334,897
7376,1741,75,12,1766,1,4721,0,1751,9,1334,897
7375,727,66,12,1711,1,6289,0,1684,9,1334,897
6728,142,67,22,2180,3,8215,0,2,10,1167,825
7374,1105,75,12,1711,1,7282,0,1536,9,1334,897
7373,792,79,16,3391,1,1943,0,5573,10,1334,897
7372,954,78,12,1711,1,3395,0,1592,9,1334,897
7371,557,68,7,1182,1,7755,0,2146,9,1334,897
6439,450,73,8,3677,0,4857,0,3336,13,1450,1215
3779,1055,81,15,1122,0,1913,0,83,0,1170,852
7370,1029,72,7,3286,1,5389,0,2159,9,1334,897
7369,1415,80,32,53,1,4259,0,471,9,1334,897
7368,1415,77,13,4025,1,4657,0,2418,1,1334,897
7363,649,75,29,775,1,5372,0,3095,10,1334,897
6145,525,79,16,728,0,3195,0,6961,0,1171,853
7362,683,79,9,2331,1,5134,0,4132,1,1334,897
7361,1062,77,12,1657,1,4489,0,1156,1,1334,897
7360,1166,71,7,3286,1,6139,0,4398,9,1334,897
7359,523,73,37,2528,1,5431,0,4003,10,1334,897
6142,1044,77,15,1261,3,4889,0,5368,8,23,350
7357,1564,81,7,3286,1,5157,0,2293,9,1334,897
7354,530,72,15,1122,1,4666,0,2824,10,1334,897
7352,727,77,12,1601,1,4120,0,1028,1,1334,897
7351,792,75,15,1258,1,4944,0,5358,1,1334,897
4793,538,76,9,988,3,3816,0,89,5,1366,763
7350,821,77,13,721,1,5776,0,2380,1,1334,897
7349,530,78,12,1935,1,3231,0,4357,10,1334,897
7348,1741,79,7,3286,1,3619,0,4444,9,1334,897
7347,792,78,12,1601,1,3893,0,1089,1,1334,897
5662,406,79,19,2804,3,7847,0,257,1,1216,895
7346,877,76,12,1497,1,4706,0,3593,1,1334,897
7345,824,78,20,3415,1,5191,0,5930,1,1334,897
7280,186,61,15,1122,1,7485,0,2810,4,1137,848
7269,450,70,25,1442,0,5000,0,7632,10,1450,1215
7231,581,76,16,1525,1,4779,0,2,10,1279,826
4790,504,76,16,3391,3,7565,0,5588,10,1366,763
7159,668,73,3,2909,3,4751,0,7238,1,1084,849
7015,444,72,15,746,1,7643,0,2759,10,1180,808
7013,329,67,3,692,1,5229,0,7321,10,1336,1021
6963,185,64,34,3374,1,4820,0,2018,10,1340,1017
6901,1003,80,8,3683,0,2823,0,3462,0,1170,852
6900,1016,78,18,3972,0,3596,0,7165,0,1170,852
6898,1613,83,29,2535,3,1687,0,3019,10,22,351
6897,1674,82,4,2234,3,499,0,7594,5,22,351
6895,1391,82,20,3424,3,592,0,5941,8,22,351
6430,668,78,9,2148,1,3353,0,3499,6,1127,819
6381,1425,72,13,940,0,5822,0,2310,8,1574,1857
6360,1841,81,7,3289,3,1481,0,4437,9,22,351
6325,1746,83,1,3656,0,2142,0,57,10,1455,1288
6317,473,71,32,0,0,4779,0,2,0,1477,1447
6251,451,77,16,1518,1,4914,0,5555,10,1338,1022
6241,1516,81,19,2158,3,1093,0,356,8,22,351
6226,1553,81,37,2208,0,1341,0,5636,13,1455,1288
6113,71,60,12,1672,2,7612,0,2,0,1137,848
6165,781,81,3,677,0,4232,0,7277,10,1455,1288
6153,1840,80,12,1840,3,1711,0,1390,9,22,351
6149,1192,82,15,1122,0,407,0,80,0,1170,852
6148,1113,82,15,1945,0,1788,0,4577,0,1170,852
6111,1324,81,15,1258,0,1980,0,5379,1,1455,1288
6092,144,64,25,909,3,4779,0,2,1,1264,872
5976,1788,83,12,1711,0,4779,0,2,0,679,1558
5974,1842,82,7,3284,0,4779,0,2,0,679,1558
5973,1762,83,29,3634,0,4779,0,2,0,679,1558
5864,739,75,12,2049,4,1145,0,4350,10,888,1351
5660,504,75,29,2629,3,7324,0,6503,1,1216,895
5845,1674,78,19,3900,0,4997,0,2,1,1262,1228
5805,2204,85,19,2115,0,47,0,2,11,1262,1228
5799,1974,80,13,4013,0,5079,0,2,1,1263,1228
5782,2158,83,12,1776,0,3,0,2,11,1262,1228
5776,2158,83,12,1776,0,5,0,2,11,1262,1228
5768,918,79,12,1448,0,6985,0,2,12,1262,1228
5745,1043,73,12,1723,0,7640,0,2,11,1262,1228
5739,309,72,7,2239,0,5720,0,3669,10,1450,1215
5727,1245,73,7,3300,0,5927,0,2,11,1262,1228
5725,267,62,12,2945,3,7333,0,1789,9,1216,895
5697,1690,80,32,17,0,2316,0,592,9,680,1348
5696,892,76,7,1692,0,6643,0,2,12,1261,1228
5687,996,75,7,2787,0,2769,0,2,12,1262,1228
5684,1685,80,12,1711,0,4779,0,2,0,679,1558
5670,690,76,19,2156,3,6068,0,2947,1,1216,895
5505,740,79,15,1140,1,5116,0,3829,10,1124,807
5459,1316,81,29,2532,0,1554,0,3014,0,1170,852
5458,1568,81,37,2208,0,1416,0,5635,0,1170,852
5457,1576,84,19,1092,0,244,0,312,0,1171,853
5394,1583,83,19,3877,0,377,5,150,1,9,463
5310,84,68,0,2707,2,6475,0,1952,10,1161,906
5296,296,71,15,1128,3,7619,0,3851,4,1100,894
5261,80,53,12,1745,2,8039,0,2,9,1634,2085
5225,1494,79,32,17,0,6175,0,470,9,680,1348
5224,1162,69,12,1711,0,6190,0,1643,9,680,1348
5223,1535,76,12,1711,0,7697,0,1503,9,680,1348
5222,1767,78,12,1711,0,4348,0,1501,9,680,1348
5211,58,70,9,2143,2,8333,0,5996,6,1146,845
5198,399,69,37,2208,0,7337,0,6704,13,1450,1215
5148,1213,81,29,2038,3,1316,0,3161,9,23,350
5060,966,77,19,2151,0,5529,0,388,1,1455,1288
4829,339,69,7,3286,3,4779,0,2,11,1116,787
5023,82,61,12,1861,0,4779,0,2,0,1167,825
4994,1445,83,15,2222,1,1468,0,2,0,1100,894
4993,1302,81,9,1061,0,1692,0,3432,4,1455,1288
4954,1557,80,4,213,3,387,0,7358,10,22,351
4955,1513,79,4,372,3,2165,0,7389,10,23,350
4944,1563,80,32,46,3,2436,0,455,9,23,350
4943,1671,78,19,2151,0,4600,0,390,1,1455,1288
4926,773,77,15,1274,0,5965,0,5386,0,1170,852
4927,1321,79,15,1258,0,1801,0,3889,0,1170,852
4925,1823,82,19,3897,0,1526,0,184,0,1171,853
4919,935,81,8,3677,0,4669,0,3469,6,1455,1288
4913,1514,84,19,1097,3,965,0,315,8,23,350
4912,1077,80,20,3459,3,3258,0,7105,8,22,351
4792,580,76,37,1231,3,6751,0,3960,10,1366,763
4786,359,76,16,3115,3,8267,0,5951,1,1366,763
4788,508,70,35,2416,3,4664,0,4928,10,1366,763
4791,633,78,12,2049,3,5698,0,4339,10,1366,763
4789,504,76,16,3391,3,7565,0,5588,10,1366,763
4787,508,70,35,2416,3,4664,0,4928,10,1366,763
4783,538,76,9,988,3,3816,0,89,5,1366,763
4784,580,76,37,1231,3,6751,0,3960,10,1366,763
4785,633,78,12,2049,3,5698,0,4339,10,1366,763
4644,1164,77,15,2845,0,4233,0,5284,1,857,1117
4642,1416,70,12,1773,0,2712,0,1746,11,857,1117
4640,698,71,7,3348,0,1283,0,2150,9,857,1117
4298,1336,77,12,1711,0,6283,0,1486,0,1170,852
4638,1394,70,7,3336,0,2495,0,2234,11,857,1117
4636,1309,77,7,3303,0,4627,0,2237,9,857,1117
4634,874,76,1,2557,0,4803,0,3922,1,857,1117
4623,411,67,37,3764,1,7779,0,5627,9,1127,819
4621,130,68,12,1843,3,4779,0,2,0,1218,961
4357,1479,78,7,3286,3,2331,0,2247,9,23,350
4305,186,68,7,921,3,6150,0,2,1,1180,808
4300,149,71,3,677,2,7161,0,2,0,1137,848
4297,229,66,37,1231,0,4491,0,3173,0,1170,852
4296,1869,79,33,3448,0,3977,0,7194,0,1171,853
4295,1323,78,12,1711,0,4992,0,1511,0,1171,853
4291,443,76,12,1608,1,6125,0,1064,1,1337,1020
4286,1763,81,7,1188,3,848,0,2194,9,22,351
4280,1569,80,6,1318,3,414,0,1976,10,22,351
4279,1367,82,12,2052,3,1381,0,4314,10,23,350
4249,881,78,7,3723,1,4531,1,2,1,1172,865
4248,764,71,12,1866,3,6827,0,2,11,1145,856
3799,1513,78,13,3217,1,1916,0,2,11,194,750
4238,116,65,12,1635,6,7637,5,1179,1,1264,872
4094,186,63,37,351,3,7753,0,2,0,1137,848
3938,1116,81,4,266,0,2807,0,7422,10,1455,1288
3886,614,64,12,1882,3,4779,0,2,0,1387,933
3859,1302,81,4,266,0,1175,0,7424,10,1455,1288
3839,1896,82,37,3544,3,553,0,4699,9,22,351
3823,539,69,1,3651,1,6196,0,2,10,1160,760
3817,577,78,29,3011,0,2185,0,6485,13,1455,1288
3781,708,73,37,2208,0,7622,0,6707,0,1170,852
3768,1690,80,13,1034,3,1967,0,2620,9,22,351
3771,1367,82,5,1547,3,935,0,6887,8,23,350
3767,1283,77,29,813,3,3831,0,5431,8,23,350
3770,1500,81,4,2234,3,775,0,7591,5,23,350
3765,1762,81,3,3074,3,1434,0,7275,10,22,351
3764,1648,79,32,17,0,3024,0,572,9,1455,1288
3745,105,65,4,400,3,8480,0,2,10,1180,808
3739,331,69,15,2694,1,7699,0,5219,6,1186,1199
3738,736,78,37,2857,1,6063,0,6641,5,1186,1199
3737,404,79,7,1563,1,8416,0,3754,1,1186,1199
3736,331,70,6,1416,1,5989,0,2007,10,1186,1199
3735,257,70,15,733,1,7941,0,2722,10,1186,1199
3734,358,69,37,2957,1,7578,0,6715,1,1186,1199
3719,736,61,19,3871,1,4779,0,2,1,1162,821
3693,391,77,15,1122,0,8039,0,2,0,1086,817
3685,586,48,37,2386,3,8480,0,2,1,1127,819
3662,1271,80,37,840,4,2289,0,5099,10,930,820
3652,186,66,19,2163,3,8302,0,2,0,1129,857
3646,130,62,38,2299,3,7218,0,2,10,1216,895
3613,789,80,32,2880,1,4378,0,2,6,1167,825
3605,108,68,0,595,0,8629,0,2,0,1167,825
3604,1230,54,7,2360,4,4779,0,2,1,1084,849
3533,174,75,0,470,3,4779,2,2,7,1190,769
3463,1144,79,15,1258,1,3176,0,3894,1,1137,848
3456,337,80,29,3839,3,7258,0,2,5,1127,819
3429,326,73,38,2299,0,3448,0,4792,10,1450,1215
3407,614,79,5,1544,1,5614,0,2,8,1179,860
3392,127,70,0,137,3,7945,0,2,10,1204,919
3372,140,68,37,1044,1,7155,0,5111,4,1307,1268
3227,165,57,6,1407,3,3153,0,1985,10,1471,1438
3226,740,68,4,414,1,4852,0,2,4,1160,760
3201,1181,82,15,1122,0,668,0,84,0,1170,852
3200,970,77,15,2694,0,5508,0,5248,0,1170,852
3180,437,77,12,1968,1,3859,0,815,10,1338,1022
3155,1638,81,25,1163,3,755,0,7730,4,23,350
3154,1162,77,19,2436,3,4270,0,291,8,23,350
3152,1131,77,19,2159,3,4685,0,335,8,23,350
3153,1374,79,25,1166,3,3130,0,7729,4,23,350
3134,411,72,39,3103,1,7683,0,7901,10,1172,865
3099,539,76,4,272,1,5713,0,7500,10,1061,1159
3081,326,78,7,1289,0,6208,0,1865,10,1450,1215
2979,310,71,12,1982,1,4429,0,807,10,1334,1026
2949,337,65,12,2937,3,3566,0,2,11,1260,794
2945,456,75,35,2404,1,6232,0,4931,10,1336,1024
2922,574,76,24,1354,0,5449,0,6393,13,1450,1215
2907,1531,72,16,728,1,3630,0,6948,4,1337,1023
2830,406,71,37,2957,1,6909,0,6852,1,1336,1024
2822,577,78,7,2519,1,5598,0,1809,10,1335,1027
2794,2108,81,6,1589,0,1784,0,2693,1,1455,1288
2783,1845,81,12,1840,3,922,0,1420,9,22,351
2765,186,70,7,3633,0,4779,0,6021,11,1240,880
2729,174,66,12,1640,2,8620,0,2,1,1105,762
2696,1220,78,13,4010,0,6222,0,2416,1,1455,1288
2685,649,72,4,420,1,5852,0,7457,10,670,488
2387,456,71,9,2681,3,7047,0,2,0,1308,907
2683,196,66,15,1122,1,7166,0,2814,4,670,488
2619,1429,67,0,566,0,5377,0,3003,11,1236,876
2618,1840,81,32,32,3,3157,0,596,9,23,350
2617,263,64,0,545,0,8515,0,6069,11,1241,880
2612,1241,81,16,3115,0,4033,0,6943,13,1455,1288
2610,263,63,13,3861,0,8634,0,6022,11,1234,876
2598,122,66,7,3142,0,8638,0,2077,2,1241,881
2591,1406,83,19,1204,3,663,0,4114,8,23,350
2592,1246,77,15,1265,3,1925,0,5373,8,23,350
2566,540,75,20,3157,0,3681,0,7098,0,1170,852
2565,195,58,37,2817,0,5859,0,6569,0,1170,852
2564,431,73,24,2552,0,4834,0,3219,0,1171,853
2558,1142,81,12,3695,0,4952,0,1755,12,1455,1288
2551,2050,84,0,584,4,151,0,7145,12,1796,343
2547,97,69,15,1143,2,8037,5,2816,4,1202,863
2533,97,72,7,1177,3,4779,0,2,10,1100,894
2526,281,68,4,284,1,7683,0,7447,10,1167,825
2395,63,55,12,3605,2,8302,0,2,10,1041,745
2339,654,78,12,1438,0,7781,0,1618,12,1450,1215
2278,456,73,19,2151,0,4779,0,2,0,1177,858
2260,418,73,35,1983,0,6374,0,6187,13,1256,1229
2258,918,71,37,3764,0,7751,0,5614,11,1240,879
2255,456,66,0,500,0,7794,0,1794,11,1231,879
2253,362,68,15,733,0,7416,0,2738,10,1237,882
2250,1120,60,0,456,4,4217,0,2,3,1097,768
2201,504,75,29,2629,3,7324,0,6503,1,1216,895
2200,406,79,19,2804,3,7847,0,257,1,1216,895
2195,411,73,27,1226,1,2875,0,7759,5,1143,845
2192,236,70,24,367,3,7258,0,6342,1,1216,895
2191,690,76,19,2156,3,6068,0,2947,1,1216,895
2188,267,62,12,2945,3,7333,0,1789,9,1216,895
2187,559,73,12,1729,3,6851,0,1688,9,1216,895
2185,406,70,1,231,3,7876,0,44,10,1216,895
2150,1226,82,24,1340,0,1151,0,6351,0,1170,852
2149,587,75,15,1258,0,6427,0,5354,0,1170,852
2148,1186,82,13,3607,0,1797,0,3731,0,1171,853
2147,1223,83,9,2331,0,153,0,4128,0,1171,853
2137,114,67,9,1421,2,8392,0,2,1,1172,865
2134,238,68,1,3651,3,8380,0,86,10,1264,872
2125,248,57,4,0,3,4779,0,7994,10,1264,872
2122,473,66,12,2638,1,3924,0,2,4,923,726
2111,296,56,30,1942,1,4779,0,2,4,1305,913
2059,1762,83,29,3634,0,4779,0,2,0,679,1558
2058,1849,82,7,3284,0,4779,0,2,0,679,1558
2057,1788,83,12,1711,0,4779,0,2,0,679,1558
1887,508,75,29,2532,1,6936,0,2,10,1167,825
1856,337,78,38,2323,2,5036,4,4808,13,1167,825
1855,450,73,15,2831,0,7944,0,5260,1,1450,1215
1848,2073,33,0,2849,0,4779,0,2,0,1123,991
1797,247,75,38,2299,1,6908,0,2,10,923,726
1782,1142,80,35,3909,0,5294,0,6141,10,1455,1288
1706,1638,82,12,1801,1,4779,0,2,0,1100,894
1778,383,70,39,3959,1,6168,0,7951,13,1334,897
1777,1382,78,12,1711,1,3045,0,1434,9,1334,897
1771,1327,57,0,802,3,4779,0,2,11,948,730
1770,1746,80,4,433,0,1961,0,7554,10,1455,1288
1764,1957,77,12,1901,3,1595,0,1286,9,23,350
1761,149,67,25,876,0,4779,0,2,10,1093,898
1760,220,70,4,259,3,7753,0,2,10,1167,825
1759,1116,79,15,2694,0,4767,0,5237,6,1455,1288
1757,1657,81,37,2208,0,1751,0,5657,0,1170,852
1675,393,61,12,1909,3,8613,0,2,9,1180,808
1206,1783,81,3,3075,1,1875,0,7300,10,1172,865
1756,819,79,16,3391,0,3655,0,5590,0,1170,852
1744,1256,82,16,3760,3,378,0,6898,8,23,350
1745,1367,83,7,1573,3,475,0,4463,8,22,351
1742,1269,84,15,1122,0,291,0,3839,10,1455,1288
1735,1561,77,37,3540,3,3662,0,4711,9,23,350
1733,1800,81,6,1320,3,1703,0,1984,10,23,350
1732,1796,83,4,209,3,119,0,7403,10,23,350
1710,337,47,7,954,3,3512,0,2,9,1389,804
1707,466,75,9,2338,1,5193,0,2,1,1127,819
1212,1388,81,4,3919,0,1255,0,7578,1,1455,1288
1632,539,76,7,0,1,5665,0,3533,1,1167,825
